y_true,y_pred,y_prob
0.0,1,0.6488507
1.0,1,0.63497204
0.0,0,0.17186208
1.0,0,0.4220115
0.0,0,0.28533322
0.0,0,0.03909658
0.0,0,0.1714365
0.0,0,0.25701714
0.0,1,0.73543257
0.0,0,0.0734393
1.0,1,0.56081414
0.0,0,0.06772502
0.0,1,0.50093824
0.0,0,0.05298983
0.0,1,0.5886889
0.0,0,0.048117593
0.0,0,0.12475752
1.0,1,0.65765786
0.0,0,0.40933773
1.0,1,0.9038637
0.0,0,0.13187759
0.0,0,0.43481016
0.0,1,0.5927063
0.0,0,0.09605025
1.0,1,0.88815325
1.0,0,0.33957925
1.0,1,0.7384733
0.0,0,0.12533616
1.0,1,0.88999987
1.0,1,0.8729143
0.0,0,0.093814924
0.0,0,0.115481734
1.0,1,0.57231677
0.0,0,0.06327699
1.0,1,0.5150074
1.0,1,0.6230226
0.0,0,0.026527015
0.0,0,0.39711946
0.0,0,0.07294052
0.0,1,0.5858027
0.0,0,0.23615089
1.0,1,0.5833914
0.0,0,0.17310815
0.0,0,0.4887481
0.0,1,0.69091576
1.0,1,0.7932928
1.0,0,0.37919834
0.0,0,0.052455604
1.0,0,0.46278477
0.0,0,0.46319968
0.0,0,0.47015345
1.0,1,0.717476
1.0,1,0.64036566
1.0,1,0.8707616
1.0,1,0.7991104
1.0,1,0.8286944
1.0,1,0.56450075
0.0,1,0.730541
1.0,1,0.689775
0.0,1,0.6922967
1.0,1,0.6812576
0.0,1,0.7819398
1.0,0,0.09188028
0.0,0,0.31221557
0.0,1,0.76619035
1.0,1,0.7019931
0.0,0,0.39895406
1.0,1,0.66597766
0.0,1,0.6206885
1.0,1,0.8733882
0.0,1,0.5569619
0.0,0,0.40596068
1.0,1,0.59988
1.0,1,0.82081664
0.0,0,0.20223783
0.0,0,0.06435232
1.0,1,0.7703066
1.0,1,0.6991075
0.0,1,0.5805253
0.0,0,0.4308616
0.0,0,0.48565
1.0,1,0.85230446
1.0,1,0.8462744
1.0,1,0.75284904
1.0,0,0.3769055
0.0,1,0.511368
1.0,1,0.73827136
1.0,1,0.78564006
1.0,1,0.75595295
0.0,1,0.84976184
1.0,1,0.54323304
0.0,1,0.5675575
1.0,0,0.23900221
0.0,1,0.7140199
1.0,0,0.3352148
0.0,0,0.26744285
1.0,1,0.5397465
1.0,1,0.79572636
1.0,0,0.31569162
0.0,1,0.62397134
0.0,0,0.12558222
1.0,0,0.15668239
0.0,1,0.5789414
1.0,0,0.32406732
0.0,0,0.44856977
1.0,0,0.3701495
0.0,1,0.5251292
0.0,1,0.6081616
0.0,0,0.17116359
0.0,1,0.52638793
0.0,0,0.41376108
0.0,0,0.038358096
0.0,0,0.24244559
0.0,0,0.443624
1.0,1,0.6560426
1.0,0,0.38442647
1.0,0,0.2829721
0.0,0,0.13344102
0.0,0,0.24675187
1.0,1,0.86094314
0.0,0,0.054707438
1.0,1,0.87597686
1.0,1,0.82438344
1.0,1,0.7738204
0.0,0,0.044988167
0.0,1,0.54223216
0.0,1,0.63313484
1.0,1,0.6753285
1.0,1,0.8784092
1.0,1,0.56642145
1.0,1,0.67480195
0.0,0,0.1883553
1.0,1,0.75762033
1.0,1,0.60092837
1.0,1,0.82051325
0.0,0,0.07902015
1.0,1,0.5332431
1.0,1,0.79385304
0.0,0,0.17130788
1.0,1,0.7348646
0.0,0,0.2319099
1.0,1,0.763011
0.0,1,0.76608574
0.0,1,0.6548399
0.0,1,0.6621937
1.0,1,0.83085835
0.0,1,0.70916307
0.0,0,0.21192928
0.0,0,0.15259475
0.0,0,0.104833856
1.0,0,0.43695694
1.0,1,0.7952054
1.0,1,0.8012123
1.0,1,0.9232404
0.0,1,0.7792025
1.0,0,0.2482606
0.0,0,0.29450026
1.0,1,0.7703066
0.0,0,0.19069201
0.0,1,0.5884886
0.0,1,0.61027646
0.0,0,0.08095884
1.0,0,0.16312794
1.0,0,0.114915885
0.0,0,0.33234635
1.0,1,0.66927034
1.0,1,0.72431296
0.0,1,0.878962
0.0,1,0.752188
0.0,1,0.94064254
0.0,1,0.6756401
0.0,0,0.36508366
0.0,0,0.28507835
1.0,1,0.6863712
1.0,1,0.8253504
1.0,1,0.5188867
0.0,1,0.6086139
1.0,1,0.8865099
0.0,1,0.78050363
0.0,1,0.769773
0.0,1,0.5145134
0.0,0,0.1895498
0.0,0,0.0692405
1.0,1,0.75038326
0.0,0,0.04361375
0.0,1,0.5275191
0.0,0,0.106870145
0.0,0,0.19601886
0.0,0,0.02454021
0.0,1,0.54975516
0.0,0,0.13418244
0.0,0,0.25391412
1.0,1,0.5117
1.0,1,0.77812976
1.0,1,0.7970296
1.0,0,0.12558222
0.0,0,0.10599202
1.0,1,0.846943
1.0,0,0.33705273
1.0,1,0.8450379
0.0,0,0.035931595
0.0,1,0.52013725
0.0,1,0.71487445
1.0,0,0.3566197
1.0,1,0.7408982
1.0,1,0.7489005
0.0,1,0.68977547
1.0,0,0.4503434
1.0,0,0.22141135
0.0,0,0.4974469
1.0,1,0.83268267
0.0,0,0.3067286
1.0,1,0.7807498
1.0,1,0.79015434
0.0,0,0.027648581
0.0,0,0.037695203
0.0,1,0.59791553
1.0,1,0.6638665
1.0,0,0.36186782
0.0,1,0.61048
1.0,1,0.7451325
0.0,0,0.054822993
1.0,1,0.50093824
0.0,1,0.59875834
1.0,1,0.508572
0.0,0,0.06116485
1.0,1,0.85354465
1.0,1,0.71513546
1.0,0,0.2517426
0.0,0,0.18271132
0.0,1,0.76808894
1.0,0,0.10382074
1.0,1,0.77326745
0.0,0,0.45405933
0.0,0,0.1226698
1.0,0,0.44662812
0.0,0,0.12462743
0.0,0,0.10404276
0.0,0,0.13372488
1.0,1,0.5791783
0.0,0,0.3636238
1.0,1,0.8376688
0.0,0,0.116428204
0.0,0,0.17761117
0.0,0,0.37142867
0.0,0,0.31304282
1.0,0,0.399761
1.0,1,0.9039689
1.0,1,0.892178
0.0,0,0.07678343
1.0,1,0.81332237
1.0,1,0.5942325
0.0,0,0.07380641
0.0,0,0.022652244
1.0,1,0.70705813
1.0,1,0.87269217
0.0,0,0.26288947
1.0,1,0.5858929
1.0,1,0.6492559
0.0,0,0.122018225
1.0,0,0.31338477
1.0,1,0.65421563
1.0,1,0.78586066
1.0,0,0.26245695
0.0,0,0.47753432
0.0,0,0.18217523
0.0,0,0.47229588
1.0,1,0.74896896
0.0,1,0.5983752
0.0,0,0.2647286
0.0,0,0.2908778
0.0,0,0.23313485
1.0,0,0.3584931
1.0,1,0.65236944
0.0,0,0.2496677
0.0,0,0.2867795
0.0,0,0.23372307
0.0,1,0.5648011
1.0,1,0.80184174
0.0,0,0.053792737
1.0,1,0.55188805
1.0,1,0.72745687
0.0,1,0.5350718
1.0,1,0.8333679
1.0,1,0.8092229
1.0,1,0.72498846
0.0,0,0.018395072
0.0,0,0.45834753
1.0,1,0.80596536
0.0,0,0.09885211
0.0,0,0.102128915
1.0,1,0.8144735
1.0,1,0.5161705
0.0,0,0.05706221
0.0,0,0.37940317
0.0,1,0.52869004
0.0,0,0.037117947
1.0,1,0.76179403
0.0,1,0.51376945
0.0,0,0.12617438
1.0,1,0.6483081
1.0,1,0.8169993
1.0,1,0.5366701
1.0,1,0.66598564
1.0,1,0.62748563
0.0,0,0.21814047
1.0,1,0.76862293
1.0,1,0.60658365
1.0,1,0.7969383
0.0,0,0.17182878
1.0,0,0.4800657
0.0,0,0.22009546
1.0,1,0.7832166
1.0,1,0.76667774
0.0,0,0.1353297
0.0,0,0.4456442
1.0,1,0.7327316
0.0,1,0.6139154
1.0,1,0.67777705
1.0,0,0.44863254
1.0,1,0.5722949
0.0,1,0.78593856
0.0,0,0.032886267
1.0,1,0.89625317
1.0,0,0.249013
0.0,0,0.06985433
0.0,0,0.19660507
1.0,1,0.51862013
1.0,1,0.74909586
0.0,1,0.68224096
1.0,1,0.64533114
0.0,0,0.14202337
1.0,1,0.880137
1.0,0,0.39218813
0.0,0,0.422993
1.0,1,0.7651817
0.0,0,0.09137885
0.0,0,0.3352148
1.0,1,0.55286914
0.0,0,0.4386012
0.0,1,0.5856893
1.0,0,0.44847244
1.0,1,0.64762133
0.0,0,0.35840175
0.0,1,0.5073177
1.0,1,0.6100649
1.0,1,0.53631675
0.0,1,0.50494826
1.0,1,0.691859
1.0,1,0.84233505
0.0,0,0.2884966
1.0,0,0.45702058
1.0,0,0.3057917
1.0,1,0.6569697
0.0,0,0.4900655
1.0,0,0.38694912
1.0,1,0.6799498
1.0,1,0.93242604
1.0,1,0.53357875
1.0,0,0.46235237
1.0,1,0.9019694
0.0,0,0.4099514
1.0,1,0.8047856
0.0,1,0.6898689
1.0,1,0.8363281
1.0,1,0.71238756
0.0,0,0.019851634
1.0,1,0.743303
0.0,0,0.16312794
0.0,1,0.53987813
0.0,0,0.095756724
0.0,0,0.24271357
0.0,0,0.26340565
0.0,0,0.054707438
1.0,1,0.70401204
1.0,1,0.8108471
0.0,0,0.38571012
0.0,0,0.11756673
1.0,1,0.92462814
1.0,1,0.6787577
1.0,0,0.18071297
1.0,1,0.81189036
1.0,0,0.29927674
1.0,1,0.5386501
1.0,1,0.72211474
0.0,1,0.8235389
1.0,1,0.5547571
1.0,1,0.69007504
1.0,1,0.64226294
1.0,0,0.27384746
0.0,0,0.025881322
0.0,0,0.073273785
1.0,0,0.41267788
1.0,0,0.2712179
0.0,1,0.5171979
0.0,1,0.69627357
1.0,1,0.7678237
0.0,0,0.28191325
1.0,1,0.62751085
1.0,1,0.8459431
0.0,1,0.5188867
1.0,1,0.8987085
0.0,0,0.20022394
0.0,0,0.4917437
1.0,1,0.6644818
0.0,1,0.7188912
0.0,0,0.38204578
1.0,1,0.65590173
0.0,0,0.39418903
1.0,1,0.64494526
0.0,1,0.7128208
1.0,0,0.48918757
1.0,1,0.77414876
0.0,1,0.70405555
1.0,1,0.643499
1.0,1,0.869765
1.0,1,0.75419265
1.0,1,0.7897473
1.0,1,0.54293877
1.0,0,0.42492437
0.0,1,0.54429346
0.0,0,0.35175663
0.0,0,0.19892664
0.0,1,0.524399
1.0,1,0.83900183
0.0,1,0.85475594
0.0,0,0.26451793
0.0,0,0.20437211
1.0,1,0.6253055
1.0,1,0.5558232
0.0,1,0.6151249
0.0,0,0.022680448
0.0,0,0.10404276
0.0,0,0.055302687
0.0,0,0.039745267
1.0,1,0.57435274
1.0,0,0.39144576
0.0,1,0.5701898
1.0,1,0.8204431
1.0,1,0.7070846
0.0,0,0.0730188
1.0,0,0.22834389
1.0,0,0.39748514
0.0,0,0.20055757
0.0,0,0.38112423
0.0,1,0.52615875
0.0,0,0.09631766
1.0,1,0.80171305
0.0,1,0.8646829
1.0,0,0.42593527
0.0,0,0.09462241
1.0,1,0.8369866
0.0,0,0.14257051
1.0,1,0.7518509
0.0,0,0.33671334
1.0,1,0.64290565
1.0,1,0.6307934
1.0,1,0.52350765
1.0,1,0.7598568
1.0,1,0.8716897
0.0,0,0.26528555
0.0,0,0.42463115
1.0,1,0.6175809
1.0,0,0.18910934
1.0,0,0.1708486
1.0,1,0.6705532
1.0,1,0.51376945
1.0,1,0.5504667
1.0,1,0.89409226
1.0,1,0.51376945
0.0,0,0.28424832
0.0,1,0.5792539
0.0,1,0.5975443
1.0,0,0.47061455
0.0,0,0.22658335
1.0,1,0.9155735
1.0,1,0.73092115
0.0,1,0.5558232
1.0,1,0.60323143
0.0,0,0.13752316
1.0,0,0.46413243
1.0,1,0.83110386
1.0,0,0.30911756
0.0,1,0.56158036
1.0,1,0.7573207
1.0,0,0.24865921
0.0,0,0.3498777
1.0,1,0.688899
1.0,1,0.66359246
0.0,0,0.21948323
1.0,1,0.811766
0.0,0,0.16944596
1.0,1,0.5914846
0.0,0,0.480674
0.0,0,0.2466632
1.0,1,0.77315587
1.0,1,0.8863902
1.0,0,0.3616022
0.0,0,0.07789666
1.0,1,0.91575396
1.0,1,0.6803294
0.0,0,0.077093184
1.0,1,0.5881326
0.0,0,0.38541606
0.0,0,0.41709983
0.0,1,0.5725607
1.0,1,0.90052927
1.0,0,0.22070485
1.0,0,0.40440485
0.0,1,0.8081361
1.0,0,0.43921134
0.0,0,0.21198273
0.0,0,0.07164079
0.0,1,0.8607113
0.0,1,0.5934242
0.0,0,0.04780446
0.0,0,0.40938917
1.0,0,0.1579665
0.0,0,0.022376092
1.0,1,0.69961655
0.0,1,0.88466156
1.0,0,0.25736743
1.0,0,0.06953463
1.0,0,0.47871146
0.0,0,0.2215165
1.0,1,0.62873036
0.0,0,0.21079713
0.0,0,0.4230538
0.0,0,0.20707902
1.0,1,0.6184345
0.0,0,0.25055003
0.0,1,0.65049905
0.0,0,0.3539107
1.0,1,0.62626165
1.0,1,0.8619364
0.0,0,0.25474244
0.0,1,0.6515418
0.0,0,0.08673561
0.0,0,0.36800528
0.0,0,0.36164466
0.0,0,0.05640824
1.0,1,0.8437857
1.0,0,0.400391
1.0,1,0.7106351
0.0,1,0.7264905
0.0,1,0.65666276
0.0,0,0.01565111
0.0,1,0.7057953
0.0,1,0.55769414
0.0,1,0.6641401
1.0,1,0.8656941
1.0,1,0.8168801
1.0,1,0.50676864
1.0,1,0.70882255
0.0,0,0.15067093
0.0,0,0.40572438
1.0,0,0.2975461
1.0,0,0.202281
1.0,1,0.6589113
0.0,0,0.08022413
0.0,1,0.5768569
0.0,0,0.045726217
1.0,1,0.75010616
1.0,0,0.404027
0.0,0,0.18938518
0.0,0,0.07479138
1.0,1,0.6792798
0.0,0,0.4439358
0.0,0,0.23188123
0.0,1,0.8462643
1.0,0,0.3819021
1.0,1,0.70135707
1.0,0,0.41426975
0.0,0,0.039621286
1.0,1,0.7360242
1.0,1,0.527131
1.0,1,0.6015013
0.0,0,0.07187188
1.0,1,0.65748477
0.0,1,0.9006507
0.0,0,0.39916953
1.0,0,0.14379418
1.0,0,0.37508497
1.0,0,0.46638757
1.0,0,0.38757792
0.0,0,0.10976574
1.0,1,0.5275241
0.0,1,0.6398834
0.0,0,0.37420043
1.0,0,0.3539107
1.0,1,0.71442425
0.0,0,0.28437346
0.0,0,0.24210006
0.0,0,0.25147375
1.0,0,0.3519182
0.0,1,0.77328837
0.0,0,0.33100927
0.0,1,0.726316
1.0,0,0.37419096
1.0,1,0.71031713
0.0,0,0.016274026
0.0,1,0.58313537
1.0,1,0.8820024
0.0,0,0.24154723
0.0,0,0.0923685
1.0,1,0.69943774
0.0,0,0.49605188
1.0,1,0.8819176
0.0,1,0.68224096
0.0,1,0.6454466
0.0,0,0.07582228
0.0,0,0.46588233
0.0,0,0.1174038
1.0,1,0.8377942
0.0,0,0.28759536
1.0,1,0.6215242
1.0,1,0.7292136
1.0,1,0.67822754
1.0,0,0.48815623
1.0,1,0.6438952
0.0,0,0.060110524
1.0,1,0.87910825
1.0,0,0.3190774
1.0,1,0.7704183
1.0,1,0.7244619
0.0,0,0.12661667
1.0,1,0.8287167
1.0,1,0.5311575
0.0,0,0.111042105
0.0,0,0.36800528
0.0,0,0.08587777
0.0,1,0.6276498
1.0,1,0.82806575
0.0,1,0.7191005
0.0,1,0.75007457
0.0,0,0.122018225
0.0,0,0.120343454
1.0,1,0.8715408
1.0,1,0.72745687
0.0,0,0.048117593
0.0,1,0.5530655
1.0,1,0.88019395
1.0,1,0.8279779
0.0,0,0.16197154
1.0,1,0.61967754
0.0,0,0.3027329
1.0,1,0.777174
1.0,1,0.63133967
0.0,0,0.2854344
1.0,1,0.85225487
1.0,1,0.85861254
0.0,0,0.24705535
1.0,1,0.836878
1.0,1,0.80396384
0.0,1,0.5817174
1.0,1,0.8770146
0.0,0,0.26555762
1.0,0,0.47679976
0.0,1,0.8979163
1.0,1,0.7435279
1.0,0,0.45487335
1.0,0,0.2867795
0.0,1,0.6534353
1.0,1,0.5446758
0.0,0,0.030514639
0.0,1,0.64924544
0.0,0,0.2645544
0.0,0,0.050112348
1.0,0,0.390572
0.0,1,0.5602882
0.0,1,0.6819372
0.0,1,0.66751885
0.0,1,0.7637085
0.0,1,0.70405555
1.0,1,0.71602875
0.0,1,0.86126506
0.0,1,0.6417918
0.0,0,0.31605962
0.0,0,0.057672773
0.0,0,0.07834097
1.0,1,0.78581935
1.0,1,0.83280706
1.0,0,0.4815301
0.0,0,0.34297505
0.0,0,0.282641
0.0,0,0.08630381
0.0,0,0.014184316
0.0,0,0.46437243
1.0,1,0.7674665
1.0,1,0.7252307
0.0,0,0.35175663
0.0,0,0.03500999
0.0,0,0.4623523
0.0,0,0.38114113
0.0,0,0.27675942
0.0,0,0.020534623
0.0,0,0.4870229
1.0,0,0.44580293
0.0,0,0.15530758
0.0,0,0.2336539
0.0,0,0.20032138
1.0,1,0.8560182
1.0,1,0.6540794
1.0,1,0.596916
1.0,1,0.8207734
0.0,1,0.6166416
0.0,0,0.08364529
1.0,1,0.77357495
1.0,1,0.7918825
1.0,1,0.81220627
0.0,0,0.18992108
0.0,1,0.69474715
0.0,0,0.08174011
0.0,1,0.88008475
0.0,0,0.2952949
0.0,0,0.23058997
1.0,1,0.5848627
0.0,0,0.28433982
1.0,1,0.8399543
1.0,1,0.7258211
1.0,1,0.63753253
1.0,1,0.8686757
1.0,1,0.5842668
0.0,1,0.5239645
1.0,0,0.42764798
1.0,1,0.5708534
0.0,1,0.6542099
0.0,1,0.64946365
1.0,1,0.5852511
1.0,1,0.8270833
1.0,1,0.8479794
0.0,0,0.32938763
0.0,0,0.01577009
0.0,0,0.10178111
0.0,1,0.6513398
1.0,0,0.37854615
0.0,0,0.41315687
0.0,0,0.008715867
1.0,1,0.68013686
0.0,1,0.5575573
0.0,0,0.03627421
1.0,1,0.56976545
0.0,1,0.67397314
0.0,1,0.50375855
0.0,1,0.5931265
1.0,1,0.8289005
1.0,1,0.8156217
1.0,1,0.7692964
0.0,0,0.1738796
0.0,1,0.68630636
1.0,1,0.67206854
1.0,1,0.8538713
1.0,0,0.12533616
0.0,0,0.1353297
1.0,1,0.7625259
0.0,0,0.19138739
1.0,1,0.89567727
0.0,0,0.031527996
0.0,0,0.28413314
0.0,1,0.7965873
1.0,1,0.75977194
1.0,1,0.60204077
1.0,1,0.8341971
1.0,0,0.2798857
1.0,1,0.564369
0.0,0,0.028569566
1.0,1,0.6867943
0.0,1,0.6345974
0.0,0,0.091768645
0.0,0,0.08639571
1.0,0,0.32750165
1.0,1,0.78730017
0.0,0,0.47595912
0.0,0,0.048117593
0.0,1,0.8680569
1.0,1,0.7892319
1.0,0,0.4804779
0.0,1,0.7147222
0.0,1,0.5359291
0.0,0,0.14226496
0.0,0,0.16254309
1.0,1,0.8080807
1.0,1,0.91458815
0.0,1,0.70377725
1.0,1,0.85878724
0.0,0,0.4641771
0.0,0,0.491348
1.0,1,0.7255067
0.0,1,0.5223294
0.0,0,0.15587191
1.0,1,0.8363875
1.0,1,0.66702014
1.0,0,0.40448985
1.0,1,0.6467497
1.0,1,0.7515728
0.0,0,0.1407524
1.0,1,0.5783269
1.0,1,0.80596536
0.0,0,0.35394895
0.0,0,0.1738796
0.0,1,0.54512405
0.0,0,0.039745267
0.0,0,0.012853199
0.0,0,0.1847016
1.0,0,0.15066998
0.0,1,0.55167913
1.0,1,0.7128239
0.0,0,0.33914235
1.0,1,0.6665368
0.0,0,0.30094773
0.0,1,0.5766842
1.0,1,0.50956845
0.0,1,0.579589
1.0,1,0.75304216
0.0,1,0.6386669
0.0,0,0.07164079
1.0,1,0.619543
1.0,0,0.3862842
0.0,0,0.23045371
1.0,1,0.7074117
1.0,1,0.94967437
0.0,0,0.2652856
0.0,0,0.18910934
1.0,1,0.6505589
1.0,0,0.28945768
0.0,0,0.046243045
0.0,0,0.043597467
1.0,0,0.4800657
0.0,0,0.22158961
1.0,1,0.5783269
0.0,1,0.6647619
0.0,0,0.036220558
1.0,1,0.6878623
1.0,1,0.8239784
1.0,1,0.67055094
0.0,0,0.044606987
0.0,0,0.13216655
0.0,0,0.4819667
1.0,0,0.1478903
1.0,1,0.84319824
0.0,1,0.57503545
0.0,0,0.113482274
1.0,1,0.77846515
1.0,1,0.7492296
0.0,1,0.6454872
0.0,1,0.7942656
0.0,0,0.14884233
0.0,0,0.16884387
0.0,0,0.012643042
0.0,0,0.18183999
0.0,0,0.24758162
0.0,1,0.5898409
0.0,0,0.43581247
1.0,1,0.76736104
1.0,1,0.5002128
1.0,1,0.697933
0.0,1,0.81220627
1.0,1,0.6126308
0.0,1,0.5311575
1.0,1,0.7836149
0.0,0,0.3862045
0.0,0,0.06921781
0.0,1,0.52215785
0.0,0,0.09623433
0.0,1,0.55597717
1.0,0,0.38026682
1.0,1,0.7735159
1.0,1,0.81692994
0.0,1,0.56396955
1.0,1,0.74787253
1.0,1,0.64532864
0.0,1,0.8134847
0.0,1,0.5935042
1.0,1,0.84805924
0.0,1,0.57517064
0.0,0,0.105350904
0.0,1,0.6500657
1.0,0,0.4218372
0.0,1,0.81466407
0.0,0,0.36179456
1.0,1,0.74909586
0.0,0,0.078740634
0.0,1,0.69782215
1.0,1,0.6775493
1.0,0,0.22322182
0.0,0,0.036009923
0.0,1,0.7310825
0.0,1,0.5082023
1.0,1,0.50706345
0.0,0,0.033656504
1.0,1,0.7996474
0.0,0,0.106870145
0.0,1,0.6297965
1.0,1,0.83124465
0.0,0,0.3529117
0.0,0,0.085148126
1.0,1,0.50388217
1.0,1,0.56864977
0.0,1,0.6124134
1.0,1,0.6991906
1.0,1,0.8038325
0.0,1,0.66751885
1.0,0,0.49794382
0.0,0,0.15030622
0.0,0,0.42554173
1.0,1,0.82855624
1.0,1,0.7800965
0.0,0,0.33864674
1.0,1,0.74674827
0.0,1,0.77396685
0.0,0,0.05847044
0.0,0,0.09623433
1.0,1,0.50909364
0.0,0,0.40949628
1.0,1,0.7743969
0.0,0,0.08582226
1.0,1,0.5375607
0.0,0,0.20055757
1.0,0,0.39790547
0.0,0,0.37715417
0.0,0,0.104041584
0.0,0,0.41104352
0.0,0,0.022680448
0.0,1,0.73776644
1.0,1,0.8968944
0.0,0,0.47032717
0.0,1,0.5743059
1.0,1,0.59358484
1.0,1,0.6391288
0.0,1,0.6892244
1.0,0,0.4571515
0.0,1,0.6647619
0.0,0,0.04228603
0.0,0,0.3376494
0.0,0,0.2588527
0.0,0,0.13515596
1.0,0,0.4727995
1.0,1,0.7373975
1.0,1,0.7875597
0.0,0,0.01595833
0.0,1,0.58404225
0.0,0,0.29424262
1.0,1,0.77054936
0.0,0,0.14009535
1.0,1,0.6898689
1.0,1,0.7260242
1.0,1,0.79701996
1.0,1,0.75414675
0.0,0,0.2919642
0.0,0,0.28478855
0.0,1,0.67007333
0.0,0,0.2960308
1.0,1,0.75455123
1.0,1,0.7749765
0.0,0,0.023787593
1.0,1,0.82583624
1.0,0,0.18607904
0.0,0,0.039257005
1.0,1,0.7281501
0.0,0,0.048117593
1.0,1,0.7733628
0.0,0,0.053834572
0.0,1,0.6647619
1.0,1,0.922198
1.0,1,0.68832433
1.0,1,0.783656
1.0,0,0.48519942
0.0,0,0.4777568
0.0,0,0.18183999
0.0,1,0.6776335
0.0,1,0.5842975
1.0,1,0.8284994
1.0,0,0.4711827
0.0,1,0.5818425
1.0,1,0.5731788
0.0,0,0.0179828
0.0,0,0.08824607
0.0,0,0.49949467
0.0,0,0.3539107
0.0,1,0.5130895
0.0,0,0.29564607
1.0,1,0.7463721
0.0,0,0.19354478
1.0,1,0.83346343
0.0,0,0.095756724
0.0,0,0.15687123
0.0,0,0.25736743
0.0,0,0.35822305
0.0,0,0.24100138
0.0,0,0.095470846
1.0,1,0.83181626
1.0,1,0.8105412
1.0,1,0.8290697
0.0,0,0.25162372
0.0,0,0.31605962
1.0,1,0.80276567
0.0,0,0.022680448
0.0,1,0.61817765
0.0,0,0.3742127
0.0,0,0.21325429
1.0,1,0.6853849
1.0,0,0.17895372
0.0,1,0.65887636
0.0,0,0.12436827
0.0,1,0.73344594
1.0,0,0.20014559
1.0,1,0.9108646
1.0,1,0.57144713
0.0,0,0.30430004
1.0,1,0.8361945
0.0,0,0.10556701
0.0,0,0.035627272
0.0,1,0.7721052
0.0,0,0.034857694
0.0,0,0.18183999
0.0,0,0.42698756
0.0,0,0.15530758
0.0,0,0.06356257
1.0,1,0.66487765
0.0,0,0.42678285
0.0,1,0.6371774
1.0,1,0.82998854
1.0,0,0.28378007
0.0,1,0.6189649
0.0,1,0.6660167
0.0,0,0.017700959
1.0,1,0.81751025
0.0,0,0.10881758
1.0,1,0.57505816
0.0,0,0.011740769
1.0,1,0.5052698
0.0,0,0.10100689
1.0,1,0.5930301
1.0,1,0.54487103
1.0,1,0.7716485
0.0,1,0.7933356
0.0,0,0.43289348
0.0,0,0.25147375
1.0,1,0.780649
1.0,1,0.9138798
0.0,1,0.5238029
1.0,1,0.65236944
1.0,1,0.8914313
0.0,0,0.13850366
1.0,1,0.52122664
1.0,1,0.7376155
0.0,0,0.14111863
0.0,1,0.60353535
0.0,0,0.3535872
0.0,0,0.20931388
0.0,1,0.7275395
1.0,0,0.45738935
1.0,1,0.7652988
0.0,0,0.023439929
1.0,1,0.6869757
1.0,0,0.33391234
0.0,0,0.49306512
1.0,1,0.503052
1.0,0,0.21771263
0.0,0,0.31277692
1.0,1,0.858598
1.0,0,0.065138705
1.0,1,0.570588
1.0,1,0.72022253
0.0,1,0.7875032
1.0,1,0.85998315
0.0,0,0.16406901
1.0,0,0.44760492
0.0,0,0.08177796
1.0,1,0.7498303
1.0,1,0.85466903
1.0,1,0.89405644
0.0,0,0.248505
0.0,1,0.6841935
0.0,1,0.74224454
1.0,0,0.34927636
0.0,1,0.5746478
1.0,1,0.87585926
1.0,1,0.59909
1.0,1,0.5962404
0.0,0,0.05399755
0.0,0,0.4301676
1.0,1,0.6478513
0.0,1,0.7111283
0.0,0,0.04367269
1.0,1,0.789238
1.0,1,0.59276026
1.0,1,0.7458467
1.0,1,0.84091836
0.0,0,0.33556134
1.0,0,0.3684799
0.0,0,0.3627583
0.0,1,0.83437437
1.0,1,0.88813883
0.0,1,0.62751067
0.0,0,0.024469487
0.0,0,0.069057904
0.0,0,0.07304837
0.0,1,0.70881397
0.0,0,0.0667746
0.0,0,0.047438286
1.0,1,0.59967524
0.0,0,0.1966146
1.0,0,0.27399352
0.0,1,0.52697915
0.0,1,0.675759
0.0,1,0.5984787
1.0,1,0.66238326
0.0,0,0.05242267
1.0,1,0.74212384
1.0,1,0.8760782
1.0,1,0.51154536
1.0,1,0.7106771
1.0,0,0.28524762
0.0,0,0.3876034
1.0,1,0.63062626
1.0,0,0.31707895
1.0,0,0.13418244
1.0,0,0.4696538
0.0,0,0.054707438
1.0,1,0.773316
1.0,1,0.8221693
1.0,1,0.6526441
0.0,0,0.09188028
0.0,0,0.05401411
0.0,0,0.35038263
1.0,1,0.8342691
1.0,1,0.54166526
0.0,0,0.33859298
0.0,1,0.6290404
1.0,1,0.74259937
1.0,1,0.6647619
0.0,1,0.7368037
1.0,0,0.28286332
0.0,0,0.4629508
0.0,0,0.24188577
1.0,0,0.37329003
0.0,1,0.77599174
0.0,0,0.32457516
0.0,0,0.19780318
1.0,1,0.51005936
0.0,0,0.3053503
1.0,1,0.6100472
0.0,0,0.42259178
1.0,1,0.8529009
0.0,1,0.5930228
0.0,0,0.2810363
0.0,0,0.20209384
0.0,0,0.25415903
0.0,0,0.07873266
0.0,0,0.10063704
1.0,1,0.62637454
0.0,1,0.6864523
0.0,0,0.07140605
0.0,0,0.264657
0.0,1,0.77218115
1.0,0,0.22180748
0.0,1,0.7565067
1.0,1,0.5972454
1.0,0,0.4931367
0.0,0,0.18910934
1.0,1,0.7045275
1.0,1,0.6607513
0.0,1,0.7438303
0.0,0,0.2645544
0.0,1,0.5769199
0.0,0,0.46301112
0.0,0,0.1319807
0.0,0,0.12436827
0.0,0,0.10049365
